,ID paticle,x (kpc),y (kpc),z (kpc),vx (km/s),vy (km/s),vz (km/s),mass (M_sun),Z,age (yr),flag,abund_He (M_sun),abund_C (M_sun),abund_Mg (M_sun),abund_O (M_sun),abund_Fe (M_sun),abund_Si (M_sun),abund_H (M_sun),abund_N (M_sun),abund_Ne (M_sun),abund_S (M_sun),abund_Ca (M_sun),abund_Zi (M_sun),distance_star_gas(kpc),CIELOidx_closest_gas_particle
829,3045186,1.1287293,2.1932182,0.91275525,32.21073,36.862034,7.091661,120506.52,0.0017198755,11026586532.592773,0.0,29149.85,19.184275,3.752492,111.73733,31.152979,18.625578,91149.414,0.26083344,11.183122,9.8987255,1.4094787,0.051380284,0.1971787147626532,2150683265
830,2947226,0.6181998,1.6983114,1.0108595,22.842655,9.65132,13.350282,120787.72,0.0007699232,10240379333.496094,0.0,29279.357,14.950155,2.048078,54.115807,5.3711805,5.8343043,91415.37,0.057517454,7.281529,2.805849,0.4514377,0.081404015,0.196558421237904,2153015160
831,2143868,0.7627778,1.7030138,0.7902803,61.27516,8.818778,-33.273705,118575.27,4.5336427e-07,10547977447.509766,0.0,28458.053,0.002410146,0.00042414575,0.0071356287,0.031187188,0.0076845232,90117.164,5.788342e-08,0.00010079699,0.0042214976,0.00059380406,0.0,0.08081300438850883,3546667
832,2345061,0.8030077,1.4771415,0.7398906,61.173958,-29.078728,-46.46885,122398.414,0.0033890433,10178298950.195312,0.0,29876.248,39.44494,8.118503,271.47116,18.103073,30.508547,92107.34,0.9972351,28.1259,15.769814,2.1019094,0.17245765,0.11925258570665241,2246699
833,3395364,0.8765924,1.6042881,0.7277435,-31.278803,-5.5122595,23.154638,119256.08,0.0001546984,12709257125.854492,0.0,28689.816,3.3309066,0.41534063,10.278761,1.2255065,1.088176,90547.81,0.0012031558,1.4973294,0.5057658,0.08649838,0.019236261,0.042071651834897895,2246699
834,2150429307,0.80565566,1.6126612,0.4761122,-25.833857,-31.71399,-51.358078,128220.28,0.008133976,10205444335.9375,0.0,32083.533,101.75084,20.083187,652.76776,72.18238,80.57196,95093.81,1.5950325,65.91944,41.941692,5.752859,0.3756189,0.08304798104652006,2151232876
835,2545656,0.9003696,1.5917586,0.44920126,11.140221,-50.50696,-4.6757774,118575.39,1.4039155e-06,10291017532.348633,0.0,28458.053,0.007463413,0.001313437,0.022096645,0.09657625,0.023796385,90117.164,1.792455e-07,0.00031213442,0.0130725615,0.0018388118,0.0,0.1295557015602123,2151232876
836,3094662,0.7881887,1.8161871,0.53098404,35.164375,-0.7470808,-25.032759,119318.74,0.0006841946,12581121444.702148,0.0,28695.68,6.541547,1.202611,29.981802,26.290081,9.243718,90541.43,0.0025386158,2.6165488,5.0207505,0.73200125,0.0056363745,0.10275735443562209,2843251
837,2149878550,0.717252,1.7902716,0.50330555,4.4704323,-12.508469,39.895576,120668.01,0.0011935249,12780074119.567871,0.0,29234.713,17.766457,3.2811344,89.110954,5.3619876,11.720545,91289.29,0.0016791932,9.523255,6.2403226,0.9955919,0.018359143,0.10853478565221716,2843251
838,2043958,0.6030995,1.8821778,0.6833514,-49.285988,-6.157501,9.696396,130258.0,0.010476686,30783653.259277344,0.0,32852.67,125.96333,26.969687,888.03674,60.972298,99.52059,96040.67,7.521281,97.007256,51.285038,6.842184,0.5538383,0.10597379223033943,2345630
839,2994751,0.6459773,1.7421658,0.6935288,36.884308,-38.652737,6.9222856,125769.02,0.0044016824,10277183532.714844,0.0,31175.602,64.64035,11.072167,335.822,40.15331,41.72809,94039.83,0.13866223,35.19182,21.494322,3.1239138,0.23067765,0.0769441950833717,3546667
840,2395693,0.6644018,1.681446,0.69213563,33.088097,91.045006,-11.970159,121100.17,0.0021202737,10258487701.416016,0.0,29381.867,25.127008,4.89987,165.8603,14.38542,19.367218,91461.55,0.09867156,15.522091,10.06044,1.3646455,0.079826355,0.08081311151204962,3546667
841,3049084,0.53086716,1.7480199,0.44941533,-47.43062,0.73236644,1.1381085,122421.88,0.0033551464,45454978.942871094,0.0,29840.451,38.128414,7.5567164,230.75679,53.098766,35.575817,92170.69,0.6507187,23.392199,18.817541,2.6490815,0.117322415,0.07245014328527742,2151035158
842,2848690,0.4569444,1.5986831,0.6794641,13.634147,-11.143508,-16.027855,123392.86,0.004189644,3455379486.0839844,0.0,30256.266,50.20208,10.0693865,339.10242,22.567768,38.08546,92619.625,0.7601104,33.63945,19.706095,2.6475074,0.19190562,0.06151557631809805,6681732
843,3491222,0.42218053,1.486166,0.5673945,-21.635872,17.043653,14.740445,123996.016,0.0054168,207303047.18017578,0.0,30464.193,59.750736,12.464476,404.83282,64.086426,53.60671,92860.15,2.6216075,42.319984,27.96457,3.7716045,0.24268465,0.12573030827881712,6681732
844,2899708,0.46872061,1.4335548,0.40917206,-21.994772,21.346622,15.264899,123780.31,0.00462193,181410789.4897461,0.0,30423.037,54.255928,11.733865,371.54987,21.680464,41.574684,92785.17,4.4306326,42.278767,21.443415,2.9566934,0.19966967,0.11294398126864329,2151078252
845,2151131798,0.6012411,1.4352003,0.4252311,-10.69788,15.029881,17.755562,131741.02,0.010862965,188474655.1513672,0.0,33464.33,136.74202,28.641733,907.7708,76.63698,103.789925,96845.59,10.897432,105.57906,53.186962,7.230423,0.6225416,0.176258039784989,2151078252
846,3795780,0.61397487,1.3833183,0.40148053,-14.9108925,29.014559,22.70148,123901.2,0.0044414285,184236526.4892578,0.0,30410.053,52.38802,10.427356,334.98706,46.801548,42.873806,92940.85,1.5077436,35.804066,22.251667,3.017697,0.2393894,0.18537211359387187,2150982809
847,3648150,0.73009926,1.3719102,0.46296218,-5.9496975,23.540651,21.531437,131165.7,0.01041906,203068733.21533203,0.0,33245.14,130.41432,27.38907,865.33887,73.88903,99.04302,96553.94,10.837469,101.48229,50.729702,6.8991427,0.6003077,0.12645637590956993,3745538
848,2844005,0.59352183,1.508353,0.4206242,-39.614952,-8.434816,-28.527517,121023.164,0.0020726586,11997017860.412598,0.0,29351.342,24.384344,4.7481685,160.31616,15.8203535,19.148466,91420.984,0.08744336,14.943881,9.961463,1.3528414,0.07658076,0.13843785035174505,2151078252
849,2150384133,0.6658108,1.469321,0.5806225,11.3826275,21.893486,-3.5166254,141092.03,0.01934227,1883437156.677246,0.0,37001.08,249.93187,53.83758,1767.6843,129.05797,200.09877,101361.914,14.972962,195.38762,103.17871,13.725352,1.1646758,0.2008587778427321,2151232876
850,2795502,0.7708919,1.4563966,0.6497755,-26.32717,-69.71531,36.709305,121000.98,0.0021673553,11997725486.755371,0.0,29334.207,24.127468,4.8162284,153.26001,29.124866,21.523535,91404.52,0.5782428,15.918896,11.264217,1.5380703,0.10058187,0.1612480424085631,2246699
851,2494635,0.55977225,1.2945099,0.7514461,8.832507,10.411951,-36.594276,118887.984,9.909233e-05,10691400527.954102,0.0,28546.82,1.0955869,0.22940947,7.59888,0.6121912,0.8782224,90329.375,0.03589572,0.81062937,0.45448074,0.060385965,0.0052057668,0.2211089830084755,3248318
852,2993793,0.71364653,1.5095812,0.7290503,53.494087,-10.360732,-51.45862,128432.07,0.007740528,10215701103.21045,0.0,32192.93,101.23087,20.354687,640.7677,41.48266,75.24195,95245.016,2.0762844,67.87632,39.232254,5.5206914,0.34854776,0.1706275156751703,2246699
853,3596926,0.7046884,1.2445484,0.81492853,-31.82264,101.59587,81.31396,119247.28,0.00036607336,11683043479.919434,0.0,28681.514,4.6155696,0.85857946,23.259619,6.0528474,4.0299993,90522.1,0.001928419,2.3384635,2.1625056,0.32878867,0.0049460307,0.2908516218186525,2647887
854,3195538,0.47976395,1.3629466,0.8725738,-5.4452868,-2.0731993,14.79711,118932.46,9.3067356e-05,12727769851.68457,0.0,28564.797,1.3630356,0.25257742,6.866331,0.39554134,0.9008752,90356.6,0.00012609328,0.7324338,0.47989127,0.07657507,0.001344102,0.22385232575522443,3248318
